filename,type(sim/real),class(Benign=0/Malignant=1),Voxel
real_world_training/05187.bin,real,0,
real_world_training/05188.bin,real,0,
injected/05189.bin,real,1,
real_world_training/05190.bin,real,0,
real_world_training/05191.bin,real,0,
real_world_training/05192.bin,real,0,
real_world_training/05193.bin,real,0,
real_world_training/05194.bin,real,0,
injected/05195.bin,real,1,
injected/05196.bin,real,1,
injected/05197.bin,real,1,
injected/05198.bin,real,1,
real_world_training/05199.bin,real,0,
real_world_training/05200.bin,real,0,
injected/05201.bin,real,1,
real_world_training/05202.bin,real,0,
real_world_training/05203.bin,real,0,
injected/05204.bin,real,1,
real_world_training/05205.bin,real,0,
real_world_training/05206.bin,real,0,
real_world_training/05207.bin,real,0,
real_world_training/05208.bin,real,0,
real_world_training/05209.bin,real,0,
real_world_training/05210.bin,real,0,
injected/05211.bin,real,1,
real_world_training/05212.bin,real,0,
real_world_training/05213.bin,real,0,
injected/05214.bin,real,1,
injected/05215.bin,real,1,
real_world_training/05216.bin,real,1,
injected/05217.bin,real,1,
real_world_training/05218.bin,real,1,
real_world_training/05219.bin,real,0,
real_world_training/05220.bin,real,1,
injected/05221.bin,real,1,
real_world_training/05222.bin,real,0,
real_world_training/05223.bin,real,0,
real_world_training/05224.bin,real,0,
injected/05225.bin,real,1,
real_world_training/05226.bin,real,0,
real_world_training/05227.bin,real,0,
real_world_training/05228.bin,real,0,
injected/05229.bin,real,1,
injected/05230.bin,real,1,
real_world_training/05231.bin,real,0,
injected/05232.bin,real,1,
real_world_training/05233.bin,real,0,
real_world_training/05234.bin,real,0,
injected/05235.bin,real,1,
injected/05236.bin,real,1,
injected/05237.bin,real,1,
injected/05238.bin,real,1,
injected/05239.bin,real,1,
injected/05240.bin,real,1,
injected/05241.bin,real,1,
injected/05242.bin,real,1,
real_world_training/05243.bin,real,0,
real_world_training/05244.bin,real,0,
injected/05245.bin,real,1,
real_world_training/05246.bin,real,1,
injected/05247.bin,real,1,
real_world_training/05248.bin,real,0,
real_world_training/05249.bin,real,0,
real_world_training/05250.bin,real,0,
injected/05251.bin,real,1,
real_world_training/05252.bin,real,0,
real_world_training/05253.bin,real,0,
real_world_training/05254.bin,real,0,
real_world_training/05255.bin,real,0,
injected/05256.bin,real,1,
injected/05257.bin,real,1,
injected/05258.bin,real,1,
real_world_training/05259.bin,real,0,
real_world_training/05260.bin,real,0,
real_world_training/05261.bin,real,0,
injected/05262.bin,real,1,
real_world_training/05263.bin,real,0,
real_world_training/05264.bin,real,0,
real_world_training/05265.bin,real,0,
real_world_training/05266.bin,real,0,
real_world_training/05267.bin,real,0,
injected/05268.bin,real,1,
injected/05269.bin,real,1,
real_world_training/05270.bin,real,0,
real_world_training/05271.bin,real,0,
injected/05272.bin,real,1,
injected/05273.bin,real,1,
injected/05274.bin,real,1,
real_world_training/05275.bin,real,0,
real_world_training/05276.bin,real,0,
injected/05277.bin,real,1,
injected/05278.bin,real,1,
injected/05279.bin,real,1,
injected/05280.bin,real,1,
real_world_training/05281.bin,real,0,
injected/05282.bin,real,1,
real_world_training/05283.bin,real,0,
real_world_training/05284.bin,real,0,
injected/05285.bin,real,1,
injected/05286.bin,real,1,
injected/05287.bin,real,1,
real_world_training/05288.bin,real,0,
injected/05289.bin,real,1,
real_world_training/05290.bin,real,0,
injected/05291.bin,real,1,
real_world_training/05292.bin,real,0,
real_world_training/05293.bin,real,0,
real_world_training/05294.bin,real,0,
real_world_training/05295.bin,real,0,
injected/05296.bin,real,1,
real_world_training/05297.bin,real,0,
real_world_training/05298.bin,real,0,
real_world_training/05299.bin,real,0,
injected/05300.bin,real,1,
real_world_training/05301.bin,real,0,
injected/05302.bin,real,1,
injected/05303.bin,real,1,
real_world_training/05304.bin,real,1,
injected/05305.bin,real,1,
real_world_training/05306.bin,real,0,
injected/05307.bin,real,1,
real_world_training/05308.bin,real,0,
injected/05309.bin,real,1,
injected/05310.bin,real,1,
injected/05311.bin,real,1,
real_world_training/05312.bin,real,0,
real_world_training/05313.bin,real,0,
injected/05314.bin,real,1,
injected/05315.bin,real,1,
injected/05316.bin,real,1,
real_world_training/05317.bin,real,0,
injected/05318.bin,real,1,
injected/05319.bin,real,1,
real_world_training/05320.bin,real,0,
injected/05321.bin,real,1,
injected/05322.bin,real,1,
real_world_training/05323.bin,real,0,
injected/05324.bin,real,1,
real_world_training/05325.bin,real,0,
injected/05326.bin,real,1,
real_world_training/05327.bin,real,0,
real_world_training/05328.bin,real,0,
real_world_training/05329.bin,real,0,
injected/05330.bin,real,1,
real_world_training/05331.bin,real,0,
real_world_training/05332.bin,real,0,
real_world_training/05333.bin,real,0,
injected/05334.bin,real,1,
real_world_training/05335.bin,real,0,
real_world_training/05336.bin,real,0,
injected/05337.bin,real,1,
real_world_training/05338.bin,real,0,
injected/05339.bin,real,1,
real_world_training/05340.bin,real,0,
real_world_training/05341.bin,real,0,
real_world_training/05342.bin,real,0,
injected/05343.bin,real,1,
real_world_training/05344.bin,real,0,
real_world_training/05345.bin,real,0,
injected/05346.bin,real,1,
real_world_training/05347.bin,real,0,
real_world_training/05348.bin,real,0,
real_world_training/05349.bin,real,0,
real_world_training/05350.bin,real,0,
injected/05351.bin,real,1,
real_world_training/05352.bin,real,0,
injected/05353.bin,real,1,
injected/05354.bin,real,1,
real_world_training/05355.bin,real,0,
real_world_training/05356.bin,real,1,
real_world_training/05357.bin,real,0,
real_world_training/05358.bin,real,0,
real_world_training/05359.bin,real,0,
injected/05360.bin,real,1,
injected/05361.bin,real,1,
injected/05362.bin,real,1,
real_world_training/05363.bin,real,0,
injected/05364.bin,real,1,
real_world_training/05365.bin,real,0,
injected/05366.bin,real,1,
real_world_training/05367.bin,real,0,
real_world_training/05368.bin,real,0,
injected/05369.bin,real,1,
injected/05370.bin,real,1,
injected/05371.bin,real,1,
real_world_training/05372.bin,real,0,
real_world_training/05373.bin,real,0,
real_world_training/05374.bin,real,0,
injected/05375.bin,real,1,
real_world_training/05376.bin,real,0,
injected/05377.bin,real,1,
injected/05378.bin,real,1,
injected/05379.bin,real,1,
injected/05380.bin,real,1,
injected/05381.bin,real,1,
injected/05382.bin,real,1,
injected/05383.bin,real,1,
real_world_training/05384.bin,real,0,
real_world_training/05385.bin,real,0,
injected/05386.bin,real,1,
real_world_training/05387.bin,real,0,
injected/05388.bin,real,1,
real_world_training/05389.bin,real,0,
real_world_training/05390.bin,real,0,
injected/05391.bin,real,1,
real_world_training/05392.bin,real,0,
real_world_training/05393.bin,real,1,
injected/05394.bin,real,1,
injected/05395.bin,real,1,
real_world_training/05396.bin,real,0,
real_world_training/05397.bin,real,0,
real_world_training/05398.bin,real,0,
injected/05399.bin,real,1,
real_world_training/05400.bin,real,0,
real_world_training/05401.bin,real,0,
injected/05402.bin,real,1,
injected/05403.bin,real,1,
real_world_training/05404.bin,real,0,
injected/05405.bin,real,1,
injected/05406.bin,real,1,
injected/05407.bin,real,1,
injected/05408.bin,real,1,
injected/05409.bin,real,1,
injected/05410.bin,real,1,
real_world_training/05411.bin,real,0,
real_world_training/05412.bin,real,1,
injected/05413.bin,real,1,
injected/05414.bin,real,1,
injected/05415.bin,real,1,
injected/05416.bin,real,1,
real_world_training/05417.bin,real,0,
injected/05418.bin,real,1,
injected/05419.bin,real,1,
injected/05420.bin,real,1,
real_world_training/05421.bin,real,0,
injected/05422.bin,real,1,
injected/05423.bin,real,1,
real_world_training/05424.bin,real,0,
real_world_training/05425.bin,real,0,
injected/05426.bin,real,1,
real_world_training/05427.bin,real,0,
real_world_training/05428.bin,real,1,
real_world_training/05429.bin,real,0,
real_world_training/05430.bin,real,0,
real_world_training/05431.bin,real,0,
real_world_training/05432.bin,real,0,
real_world_training/05433.bin,real,0,
real_world_training/05434.bin,real,0,
injected/05435.bin,real,1,
injected/05436.bin,real,1,
injected/05437.bin,real,1,
real_world_training/05438.bin,real,0,
real_world_training/05439.bin,real,0,
injected/05440.bin,real,1,
real_world_training/05441.bin,real,0,
injected/05442.bin,real,1,
injected/05443.bin,real,1,
real_world_training/05444.bin,real,0,
real_world_training/05445.bin,real,0,
real_world_training/05446.bin,real,0,
real_world_training/05447.bin,real,0,
real_world_training/05448.bin,real,0,
real_world_training/05449.bin,real,0,
real_world_training/05450.bin,real,0,
real_world_training/05451.bin,real,0,
injected/05452.bin,real,1,
real_world_training/05453.bin,real,0,
real_world_training/05454.bin,real,0,
injected/05455.bin,real,1,
injected/05456.bin,real,1,
injected/05457.bin,real,1,
real_world_training/05458.bin,real,0,
injected/05459.bin,real,1,
real_world_training/05460.bin,real,0,
real_world_training/05461.bin,real,0,
real_world_training/05462.bin,real,0,
real_world_training/05463.bin,real,0,
injected/05464.bin,real,1,
injected/05465.bin,real,1,
real_world_training/05466.bin,real,0,
real_world_training/05467.bin,real,0,
injected/05468.bin,real,1,
real_world_training/05469.bin,real,0,
real_world_training/05470.bin,real,0,
injected/05471.bin,real,1,
real_world_training/05472.bin,real,0,
real_world_training/05473.bin,real,0,
injected/05474.bin,real,1,
real_world_training/05475.bin,real,0,
injected/05476.bin,real,1,
real_world_training/05477.bin,real,0,
injected/05478.bin,real,1,
real_world_training/05479.bin,real,0,
injected/05480.bin,real,1,
real_world_training/05481.bin,real,0,
real_world_training/05482.bin,real,0,
injected/05483.bin,real,1,
real_world_training/05484.bin,real,0,
injected/05485.bin,real,1,
real_world_training/05486.bin,real,0,
real_world_training/05487.bin,real,0,
real_world_training/05488.bin,real,0,
injected/05489.bin,real,1,
real_world_training/05490.bin,real,0,
real_world_training/05491.bin,real,0,
real_world_training/05492.bin,real,0,
injected/05493.bin,real,1,
real_world_training/05494.bin,real,1,
injected/05495.bin,real,1,
real_world_training/05496.bin,real,0,
real_world_training/05497.bin,real,0,
injected/05498.bin,real,1,
injected/05499.bin,real,1,
real_world_training/05500.bin,real,0,
injected/05501.bin,real,1,
real_world_training/05502.bin,real,0,
real_world_training/05503.bin,real,0,
injected/05504.bin,real,1,
injected/05505.bin,real,1,
real_world_training/05506.bin,real,0,
injected/05507.bin,real,1,
real_world_training/05508.bin,real,0,
injected/05509.bin,real,1,
injected/05510.bin,real,1,
injected/05511.bin,real,1,
real_world_training/05512.bin,real,0,
injected/05513.bin,real,1,
injected/05514.bin,real,1,
real_world_training/05515.bin,real,1,
real_world_training/05516.bin,real,0,
injected/05517.bin,real,1,
injected/05518.bin,real,1,
injected/05519.bin,real,1,
injected/05520.bin,real,1,
real_world_training/05521.bin,real,0,
real_world_training/05522.bin,real,0,
real_world_training/05523.bin,real,0,
injected/05524.bin,real,1,
real_world_training/05525.bin,real,0,
real_world_training/05526.bin,real,0,
injected/05527.bin,real,1,
injected/05528.bin,real,1,
injected/05529.bin,real,1,
injected/05530.bin,real,1,
injected/05531.bin,real,1,
real_world_training/05532.bin,real,0,
real_world_training/05533.bin,real,0,
injected/05534.bin,real,1,
injected/05535.bin,real,1,
real_world_training/05536.bin,real,0,
injected/05537.bin,real,1,
real_world_training/05538.bin,real,0,
real_world_training/05539.bin,real,0,
real_world_training/05540.bin,real,0,
injected/05541.bin,real,1,
injected/05542.bin,real,1,
injected/05543.bin,real,1,
real_world_training/05544.bin,real,0,
real_world_training/05545.bin,real,0,
injected/05546.bin,real,1,
real_world_training/05547.bin,real,0,
real_world_training/05548.bin,real,0,
real_world_training/05549.bin,real,0,
real_world_training/05550.bin,real,0,
real_world_training/05551.bin,real,0,
real_world_training/05552.bin,real,0,
real_world_training/05553.bin,real,0,
real_world_training/05554.bin,real,0,
real_world_training/05555.bin,real,0,
real_world_training/05556.bin,real,0,
injected/05557.bin,real,1,
injected/05558.bin,real,1,
injected/05559.bin,real,1,
injected/05560.bin,real,1,
real_world_training/05561.bin,real,0,
injected/05562.bin,real,1,
real_world_training/05563.bin,real,0,
injected/05564.bin,real,1,
injected/05565.bin,real,1,
injected/05566.bin,real,1,
injected/05567.bin,real,1,
injected/05568.bin,real,1,
real_world_training/05569.bin,real,0,
injected/05570.bin,real,1,
injected/05571.bin,real,1,
injected/05572.bin,real,1,
real_world_training/05573.bin,real,0,
injected/05574.bin,real,1,
injected/05575.bin,real,1,
injected/05576.bin,real,1,
injected/05577.bin,real,1,
real_world_training/05578.bin,real,0,
real_world_training/05579.bin,real,0,
real_world_training/05580.bin,real,0,
injected/05581.bin,real,1,
real_world_training/05582.bin,real,0,
real_world_training/05583.bin,real,0,
injected/05584.bin,real,1,
real_world_training/05585.bin,real,0,
real_world_training/05586.bin,real,0,
real_world_training/05587.bin,real,1,
real_world_training/05588.bin,real,0,
injected/05589.bin,real,1,
real_world_training/05590.bin,real,0,
real_world_training/05591.bin,real,0,
real_world_training/05592.bin,real,0,
injected/05593.bin,real,1,
real_world_training/05594.bin,real,0,
real_world_training/05595.bin,real,0,
real_world_training/05596.bin,real,0,
real_world_training/05597.bin,real,0,
real_world_training/05598.bin,real,0,
injected/05599.bin,real,1,
injected/05600.bin,real,1,
real_world_training/05601.bin,real,1,
real_world_training/05602.bin,real,0,
real_world_training/05603.bin,real,0,
injected/05604.bin,real,1,
injected/05605.bin,real,1,
real_world_training/05606.bin,real,0,
real_world_training/05607.bin,real,0,
real_world_training/05608.bin,real,0,
injected/05609.bin,real,1,
injected/05610.bin,real,1,
real_world_training/05611.bin,real,0,
real_world_training/05612.bin,real,0,
real_world_training/05613.bin,real,0,
real_world_training/05614.bin,real,0,
injected/05615.bin,real,1,
real_world_training/05616.bin,real,0,
real_world_training/05617.bin,real,0,
injected/05618.bin,real,1,
real_world_training/05619.bin,real,0,
real_world_training/05620.bin,real,0,
injected/05621.bin,real,1,
injected/05622.bin,real,1,
real_world_training/05623.bin,real,0,
injected/05624.bin,real,1,
real_world_training/05625.bin,real,0,
injected/05626.bin,real,1,
injected/05627.bin,real,1,
real_world_training/05628.bin,real,0,
real_world_training/05629.bin,real,0,
real_world_training/05630.bin,real,0,
injected/05631.bin,real,1,
real_world_training/05632.bin,real,0,
real_world_training/05633.bin,real,0,
real_world_training/05634.bin,real,0,
real_world_training/05635.bin,real,0,
real_world_training/05636.bin,real,0,
injected/05637.bin,real,1,
real_world_training/05638.bin,real,0,
real_world_training/05639.bin,real,0,
real_world_training/05640.bin,real,0,
injected/05641.bin,real,1,
real_world_training/05642.bin,real,0,
real_world_training/05643.bin,real,0,
real_world_training/05644.bin,real,0,
real_world_training/05645.bin,real,0,
real_world_training/05646.bin,real,0,
real_world_training/05647.bin,real,0,
real_world_training/05648.bin,real,0,
real_world_training/05649.bin,real,0,
real_world_training/05650.bin,real,0,
real_world_training/05651.bin,real,0,
real_world_training/05652.bin,real,0,
real_world_training/05653.bin,real,0,
real_world_training/05654.bin,real,0,
injected/05655.bin,real,1,
real_world_training/05656.bin,real,1,
injected/05657.bin,real,1,
real_world_training/05658.bin,real,0,
injected/05659.bin,real,1,
real_world_training/05660.bin,real,0,
injected/05661.bin,real,1,
injected/05662.bin,real,1,
real_world_training/05663.bin,real,0,
real_world_training/05664.bin,real,0,
real_world_training/05665.bin,real,0,
real_world_training/05666.bin,real,0,
real_world_training/05667.bin,real,0,
injected/05668.bin,real,1,
real_world_training/05669.bin,real,0,
real_world_training/05670.bin,real,0,
injected/05671.bin,real,1,
injected/05672.bin,real,1,
injected/05673.bin,real,1,
injected/05674.bin,real,1,
injected/05675.bin,real,1,
injected/05676.bin,real,1,
real_world_training/05677.bin,real,0,
real_world_training/05678.bin,real,0,
injected/05679.bin,real,1,
real_world_training/05680.bin,real,0,
injected/05681.bin,real,1,
injected/05682.bin,real,1,
injected/05683.bin,real,1,
injected/05684.bin,real,1,
real_world_training/05685.bin,real,0,
injected/05686.bin,real,1,
injected/05687.bin,real,1,
real_world_training/05688.bin,real,0,
real_world_training/05689.bin,real,0,
injected/05690.bin,real,1,
injected/05691.bin,real,1,
injected/05692.bin,real,1,
injected/05693.bin,real,1,
injected/05694.bin,real,1,
real_world_training/05695.bin,real,0,
real_world_training/05696.bin,real,0,
real_world_training/05697.bin,real,0,
real_world_training/05698.bin,real,0,
real_world_training/05699.bin,real,0,
real_world_training/05700.bin,real,0,
real_world_training/05701.bin,real,0,
real_world_training/05702.bin,real,0,
real_world_training/05703.bin,real,0,
injected/05704.bin,real,1,
real_world_training/05705.bin,real,0,
injected/05706.bin,real,1,
real_world_training/05707.bin,real,0,
injected/05708.bin,real,1,
real_world_training/05709.bin,real,0,
injected/05710.bin,real,1,
injected/05711.bin,real,1,
real_world_training/05712.bin,real,0,
injected/05713.bin,real,1,
injected/05714.bin,real,1,
injected/05715.bin,real,1,
injected/05716.bin,real,1,
real_world_training/05717.bin,real,0,
injected/05718.bin,real,1,
real_world_training/05719.bin,real,0,
real_world_training/05720.bin,real,0,
injected/05721.bin,real,1,
real_world_training/05722.bin,real,0,
real_world_training/05723.bin,real,0,
real_world_training/05724.bin,real,0,
injected/05725.bin,real,1,
real_world_training/05726.bin,real,0,
real_world_training/05727.bin,real,0,
injected/05728.bin,real,1,
real_world_training/05729.bin,real,0,
injected/05730.bin,real,1,
real_world_training/05731.bin,real,0,
injected/05732.bin,real,1,
real_world_training/05733.bin,real,0,
real_world_training/05734.bin,real,0,
real_world_training/05735.bin,real,0,
injected/05736.bin,real,1,
real_world_training/05737.bin,real,0,
injected/05738.bin,real,1,
injected/05739.bin,real,1,
real_world_training/05740.bin,real,0,
real_world_training/05741.bin,real,0,
real_world_training/05742.bin,real,0,
real_world_training/05743.bin,real,0,
injected/05744.bin,real,1,
injected/05745.bin,real,1,
injected/05746.bin,real,1,
injected/05747.bin,real,1,
injected/05748.bin,real,1,
real_world_training/05749.bin,real,0,
real_world_training/05750.bin,real,0,
injected/05751.bin,real,1,
injected/05752.bin,real,1,
real_world_training/05753.bin,real,0,
injected/05754.bin,real,1,
real_world_training/05755.bin,real,0,
real_world_training/05756.bin,real,0,
injected/05757.bin,real,1,
real_world_training/05758.bin,real,0,
real_world_training/05759.bin,real,0,
injected/05760.bin,real,1,
real_world_training/05761.bin,real,0,
injected/05762.bin,real,1,
real_world_training/05763.bin,real,0,
real_world_training/05764.bin,real,0,
injected/05765.bin,real,1,
real_world_training/05766.bin,real,0,
real_world_training/05767.bin,real,0,
real_world_training/05768.bin,real,0,
injected/05769.bin,real,1,
real_world_training/05770.bin,real,0,
real_world_training/05771.bin,real,0,
real_world_training/05772.bin,real,0,
real_world_training/05773.bin,real,0,
real_world_training/05774.bin,real,0,
injected/05775.bin,real,1,
injected/05776.bin,real,1,
real_world_training/05777.bin,real,0,
real_world_training/05778.bin,real,0,
real_world_training/05779.bin,real,0,
real_world_training/05780.bin,real,0,
real_world_training/05781.bin,real,0,
injected/05782.bin,real,1,
real_world_training/05783.bin,real,0,
real_world_training/05784.bin,real,0,
real_world_training/05785.bin,real,0,
real_world_training/05786.bin,real,0,
real_world_training/05787.bin,real,0,
real_world_training/05788.bin,real,0,
injected/05789.bin,real,1,
real_world_training/05790.bin,real,0,
real_world_training/05791.bin,real,0,
injected/05792.bin,real,1,
real_world_training/05793.bin,real,0,
real_world_training/05794.bin,real,0,
injected/05795.bin,real,1,
injected/05796.bin,real,1,
injected/05797.bin,real,1,
real_world_training/05798.bin,real,0,
injected/05799.bin,real,1,
real_world_training/05800.bin,real,0,
real_world_training/05801.bin,real,0,
real_world_training/05802.bin,real,0,
real_world_training/05803.bin,real,0,
injected/05804.bin,real,1,
real_world_training/05805.bin,real,0,
real_world_training/05806.bin,real,0,
real_world_training/05807.bin,real,0,
injected/05808.bin,real,1,
injected/05809.bin,real,1,
injected/05810.bin,real,1,
injected/05811.bin,real,1,
real_world_training/05812.bin,real,0,
injected/05813.bin,real,1,
injected/05814.bin,real,1,
injected/05815.bin,real,1,
real_world_training/05816.bin,real,0,
injected/05817.bin,real,1,
injected/05818.bin,real,1,
real_world_training/05819.bin,real,0,
real_world_training/05820.bin,real,0,
injected/05821.bin,real,1,
real_world_training/05822.bin,real,0,
real_world_training/05823.bin,real,0,
real_world_training/05824.bin,real,0,
injected/05825.bin,real,1,
injected/05826.bin,real,1,
injected/05827.bin,real,1,
real_world_training/05828.bin,real,0,
injected/05829.bin,real,1,
real_world_training/05830.bin,real,0,
real_world_training/05831.bin,real,0,
injected/05832.bin,real,1,
injected/05833.bin,real,1,
injected/05834.bin,real,1,
injected/05835.bin,real,1,
real_world_training/05836.bin,real,0,
real_world_training/05837.bin,real,0,
real_world_training/05838.bin,real,0,
injected/05839.bin,real,1,
injected/05840.bin,real,1,
injected/05841.bin,real,1,
real_world_training/05842.bin,real,0,
injected/05843.bin,real,1,
real_world_training/05844.bin,real,0,
real_world_training/05845.bin,real,0,
real_world_training/05846.bin,real,0,
real_world_training/05847.bin,real,0,
real_world_training/05848.bin,real,0,
real_world_training/05849.bin,real,0,
real_world_training/05850.bin,real,0,
real_world_training/05851.bin,real,0,
injected/05852.bin,real,1,
injected/05853.bin,real,1,
real_world_training/05854.bin,real,0,
real_world_training/05855.bin,real,1,
real_world_training/05856.bin,real,0,
injected/05857.bin,real,1,
real_world_training/05858.bin,real,0,
injected/05859.bin,real,1,
real_world_training/05860.bin,real,0,
injected/05861.bin,real,1,
injected/05862.bin,real,1,
injected/05863.bin,real,1,
real_world_training/05864.bin,real,0,
real_world_training/05865.bin,real,0,
injected/05866.bin,real,1,
injected/05867.bin,real,1,
real_world_training/05868.bin,real,0,
real_world_training/05869.bin,real,0,
real_world_training/05870.bin,real,0,
injected/05871.bin,real,1,
injected/05872.bin,real,1,
real_world_training/05873.bin,real,0,
injected/05874.bin,real,1,
injected/05875.bin,real,1,
real_world_training/05876.bin,real,0,
injected/05877.bin,real,1,
real_world_training/05878.bin,real,0,
real_world_training/05879.bin,real,0,
real_world_training/05880.bin,real,0,
real_world_training/05881.bin,real,0,
real_world_training/05882.bin,real,0,
real_world_training/05883.bin,real,0,
injected/05884.bin,real,1,
injected/05885.bin,real,1,
injected/05886.bin,real,1,
real_world_training/05887.bin,real,0,
injected/05888.bin,real,1,
real_world_training/05889.bin,real,0,
injected/05890.bin,real,1,
real_world_training/05891.bin,real,0,
real_world_training/05892.bin,real,0,
real_world_training/05893.bin,real,0,
injected/05894.bin,real,1,
real_world_training/05895.bin,real,0,
real_world_training/05896.bin,real,0,
real_world_training/05897.bin,real,0,
injected/05898.bin,real,1,
real_world_training/05899.bin,real,0,
real_world_training/05900.bin,real,0,
real_world_training/05901.bin,real,0,
injected/05902.bin,real,1,
real_world_training/05903.bin,real,0,
real_world_training/05904.bin,real,0,
real_world_training/05905.bin,real,0,
injected/05906.bin,real,1,
injected/05907.bin,real,1,
injected/05908.bin,real,1,
real_world_training/05909.bin,real,0,
real_world_training/05910.bin,real,0,
real_world_training/05911.bin,real,0,
injected/05912.bin,real,1,
real_world_training/05913.bin,real,0,
injected/05914.bin,real,1,
injected/05915.bin,real,1,
real_world_training/05916.bin,real,0,
real_world_training/05917.bin,real,0,
injected/05918.bin,real,1,
injected/05919.bin,real,1,
real_world_training/05920.bin,real,0,
real_world_training/05921.bin,real,0,
real_world_training/05922.bin,real,0,
real_world_training/05923.bin,real,0,
real_world_training/05924.bin,real,0,
injected/05925.bin,real,1,
real_world_training/05926.bin,real,0,
real_world_training/05927.bin,real,0,
real_world_training/05928.bin,real,0,
real_world_training/05929.bin,real,0,
injected/05930.bin,real,1,
injected/05931.bin,real,1,
injected/05932.bin,real,1,
real_world_training/05933.bin,real,0,
injected/05934.bin,real,1,
real_world_training/05935.bin,real,0,
real_world_training/05936.bin,real,0,
injected/05937.bin,real,1,
real_world_training/05938.bin,real,0,
real_world_training/05939.bin,real,0,
injected/05940.bin,real,1,
real_world_training/05941.bin,real,0,
injected/05942.bin,real,1,
real_world_training/05943.bin,real,0,
injected/05944.bin,real,1,
injected/05945.bin,real,1,
real_world_training/05946.bin,real,0,
real_world_training/05947.bin,real,0,
real_world_training/05948.bin,real,0,
injected/05949.bin,real,1,
real_world_training/05950.bin,real,0,
injected/05951.bin,real,1,
real_world_training/05952.bin,real,0,
real_world_training/05953.bin,real,0,
real_world_training/05954.bin,real,1,
real_world_training/05955.bin,real,0,
injected/05956.bin,real,1,
real_world_training/05957.bin,real,0,
injected/05958.bin,real,1,
injected/05959.bin,real,1,
real_world_training/05960.bin,real,0,
real_world_training/05961.bin,real,0,
real_world_training/05962.bin,real,0,
injected/05963.bin,real,1,
real_world_training/05964.bin,real,0,
real_world_training/05965.bin,real,0,
injected/05966.bin,real,1,
real_world_training/05967.bin,real,0,
real_world_training/05968.bin,real,0,
injected/05969.bin,real,1,
real_world_training/05970.bin,real,0,
real_world_training/05971.bin,real,0,
real_world_training/05972.bin,real,0,
real_world_training/05973.bin,real,0,
injected/05974.bin,real,1,
injected/05975.bin,real,1,
real_world_training/05976.bin,real,1,
real_world_training/05977.bin,real,0,
real_world_training/05978.bin,real,0,
real_world_training/05979.bin,real,0,
real_world_training/05980.bin,real,0,
injected/05981.bin,real,1,
real_world_training/05982.bin,real,0,
real_world_training/05983.bin,real,0,
real_world_training/05984.bin,real,0,
real_world_training/05985.bin,real,0,
real_world_training/05986.bin,real,0,
real_world_training/05987.bin,real,0,
injected/05988.bin,real,1,
injected/05989.bin,real,1,
real_world_training/05990.bin,real,0,
real_world_training/05991.bin,real,0,
real_world_training/05992.bin,real,1,
real_world_training/05993.bin,real,0,
injected/05994.bin,real,1,
real_world_training/05995.bin,real,0,
real_world_training/05996.bin,real,0,
real_world_training/05997.bin,real,0,
real_world_training/05998.bin,real,0,
real_world_training/05999.bin,real,0,
real_world_training/06000.bin,real,0,
real_world_training/06001.bin,real,0,
real_world_training/06002.bin,real,0,
real_world_training/06003.bin,real,0,
real_world_training/06004.bin,real,0,
real_world_training/06005.bin,real,0,
real_world_training/06006.bin,real,0,
injected/06007.bin,real,1,
real_world_training/06008.bin,real,0,
real_world_training/06009.bin,real,0,
real_world_training/06010.bin,real,0,
real_world_training/06011.bin,real,0,
real_world_training/06012.bin,real,0,
real_world_training/06013.bin,real,0,
real_world_training/06014.bin,real,0,
real_world_training/06015.bin,real,0,
injected/06016.bin,real,1,
real_world_training/06017.bin,real,0,
injected/06018.bin,real,1,
injected/06019.bin,real,1,
real_world_training/06020.bin,real,0,
injected/06021.bin,real,1,
real_world_training/06022.bin,real,0,
real_world_training/06023.bin,real,0,
real_world_training/06024.bin,real,0,
real_world_training/06025.bin,real,0,
injected/06026.bin,real,1,
real_world_training/06027.bin,real,0,
real_world_training/06028.bin,real,0,
injected/06029.bin,real,1,
real_world_training/06030.bin,real,0,
injected/06031.bin,real,1,
real_world_training/06032.bin,real,1,
injected/06033.bin,real,1,
injected/06034.bin,real,1,
injected/06035.bin,real,1,
injected/06036.bin,real,1,
injected/06037.bin,real,1,
real_world_training/06038.bin,real,0,
real_world_training/06039.bin,real,0,
injected/06040.bin,real,1,
real_world_training/06041.bin,real,0,
real_world_training/06042.bin,real,0,
injected/06043.bin,real,1,
injected/06044.bin,real,1,
real_world_training/06045.bin,real,0,
real_world_training/06046.bin,real,0,
injected/06047.bin,real,1,
real_world_training/06048.bin,real,0,
injected/06049.bin,real,1,
injected/06050.bin,real,1,
injected/06051.bin,real,1,
real_world_training/06052.bin,real,0,
real_world_training/06053.bin,real,0,
injected/06054.bin,real,1,
injected/06055.bin,real,1,
real_world_training/06056.bin,real,0,
real_world_training/06057.bin,real,0,
injected/06058.bin,real,1,
real_world_training/06059.bin,real,0,
injected/06060.bin,real,1,
real_world_training/06061.bin,real,0,
injected/06062.bin,real,1,
real_world_training/06063.bin,real,0,
injected/06064.bin,real,1,
real_world_training/06065.bin,real,0,
real_world_training/06066.bin,real,0,
real_world_training/06067.bin,real,0,
real_world_training/06068.bin,real,0,
real_world_training/06069.bin,real,0,
real_world_training/06070.bin,real,0,
injected/06071.bin,real,1,
real_world_training/06072.bin,real,1,
real_world_training/06073.bin,real,0,
